出卖,nag,704,10,22,18,496,96,32,30
余党,nag,666,1,81,85,213,119,103,64
内应,nag,642,41,94,85,259,44,66,53
逆贼,nag,596,17,59,59,330,17,103,11
流言,nag,595,72,101,58,221,29,52,62
二心,nag,547,103,86,56,169,27,59,47
邪说,nag,529,47,31,28,207,76,38,102
离心,nag,507,42,89,84,216,19,28,29
反侧,nag,495,34,77,42,213,47,48,34
无良,nag,465,81,61,45,142,23,30,83
异类,nag,441,53,83,86,122,19,38,40
俘获,nag,412,2,27,53,152,114,36,28
背叛,nag,411,61,83,69,157,22,16,3
谗言,nag,385,63,72,48,102,21,44,35
失节,nag,366,49,60,35,121,33,28,40
内乱,nag,350,80,46,72,57,55,21,19
反间,nag,313,31,17,41,177,8,25,14
奸党,nag,312,6,30,9,109,29,50,79
见外,nag,301,12,34,34,49,6,69,97
食言,nag,255,27,37,23,109,11,23,25
倒戈,nag,254,5,50,31,99,9,43,17
怀异,nag,245,3,66,42,99,23,8,4
篡逆,nag,229,9,48,60,69,9,25,9
携贰,nag,228,12,53,24,109,20,7,3
变诈,nag,227,27,28,14,106,27,9,16
间谍,nag,225,7,14,20,131,17,9,27
负心,nag,210,1,20,8,51,7,65,58
结党,nag,190,13,20,19,73,14,18,33
忘义,nag,187,19,19,26,90,9,18,6
背盟,nag,177,12,16,12,80,32,12,13
怀恨,nag,169,14,38,21,24,3,52,17
渝盟,nag,168,2,7,1,83,63,5,7
异己,nag,166,1,13,20,52,37,10,33
负约,nag,161,28,17,6,73,7,14,16
首鼠,nag,154,8,25,23,60,10,9,19
敌情,nag,138,1,4,9,76,31,6,11
反噬,nag,131,1,38,19,41,2,12,18
敌军,nag,124,2,2,9,27,19,53,12
作对,nag,120,4,3,10,19,2,35,47
诡诈,nag,119,3,8,23,61,9,10,5
国贼,nag,118,9,20,13,48,5,19,4
走狗,nag,117,25,19,4,41,4,7,17
擅离,nag,113,3,3,1,49,13,30,14
篡立,nag,109,10,10,11,27,31,1,19
腐败,nag,105,11,11,10,30,21,12,10
变节,nag,104,24,11,30,27,6,1,5
背义,nag,100,15,7,9,37,5,25,2
奸贼,nag,98,3,19,5,30,5,26,10
贰心,nag,93,5,13,17,49,4,3,2
卖国,nag,91,5,2,5,40,12,11,16
不忠不孝,nag,89,3,12,13,36,8,13,4
求荣,nag,89,7,14,18,29,2,12,7
异族,nag,87,11,30,18,9,5,1,13
奸险,nag,82,3,8,5,45,8,5,8
违言,nag,82,4,3,8,25,6,25,11
弃义,nag,79,25,12,12,23,1,1,5
污吏,nag,70,5,4,6,8,12,19,16
死敌,nag,64,18,4,2,22,9,2,7
背弃,nag,56,6,23,4,15,1,5,2
