照看,pos,102,0,1,1,5,0,25,70
作孽,nag,101,15,3,13,34,1,9,26
济贫,pos,101,0,8,7,55,7,18,6
殒命,nag,99,7,28,20,27,3,7,7
顾惜,pos,98,0,6,6,57,4,8,17
救助,pos,98,18,11,14,38,7,8,2
毒手,nag,97,0,3,2,20,1,51,20
好客,pos,96,11,6,6,22,8,17,26
得益,pos,96,9,24,13,25,3,8,14
斩杀,nag,96,18,15,21,24,9,5,4
摧残,nag,95,0,6,17,17,7,28,20
离愁,nag,95,0,0,1,22,14,15,43
加惠,pos,95,24,4,3,43,5,9,7
伤痛,nag,94,16,19,11,34,1,7,6
温言,pos,94,4,10,3,46,12,8,11
育人,pos,94,2,12,13,32,11,15,9
顾复,pos,94,2,23,12,37,7,7,6
不共戴天,nag,93,0,0,0,27,16,23,27
救出,pos,93,1,2,0,4,4,67,15
敬老,pos,93,22,8,4,24,2,5,28
补助,pos,92,0,3,3,48,25,8,5
侵入,nag,91,5,10,10,31,9,18,8
受益,pos,91,2,4,4,49,7,5,20
痛楚,nag,91,3,7,5,33,3,18,22
哀哭,nag,90,6,19,21,25,2,10,7
帮助,pos,90,0,1,1,1,0,36,51
扶掖,pos,90,3,1,1,32,23,14,16
迎宾,pos,90,8,6,31,10,2,8,25
怜悯,pos,90,2,0,3,14,5,42,24
兵连祸结,nag,89,3,7,5,50,8,12,4
扑杀,nag,89,4,11,11,48,0,4,11
煎熬,nag,89,9,12,10,18,3,28,9
示恩,pos,89,1,8,4,58,8,5,5
覆灭,nag,89,4,16,22,36,1,5,5
解救,pos,89,3,1,1,9,2,44,29
保卫,pos,88,0,17,23,40,4,2,2
病势,nag,88,0,0,1,6,1,52,28
咒诅,nag,87,2,13,34,24,4,5,5
打倒,nag,87,0,0,0,6,2,52,27
混战,nag,86,0,0,0,1,0,79,6
挟持,nag,86,11,12,1,34,6,7,15
强奸,nag,85,2,1,4,16,10,34,18
忍痛,pos,84,12,12,8,15,2,16,19
玷辱,nag,84,0,3,3,19,2,37,20
粗暴,nag,83,0,8,15,44,3,5,8
瞑眩,nag,81,7,1,2,34,6,13,18
罹祸,nag,81,3,19,17,26,6,2,8
体贴,pos,81,0,1,0,4,0,11,65
诛除,nag,80,4,23,16,33,1,2,1
损害,nag,79,4,9,25,20,4,15,2
凶残,nag,78,1,3,13,44,1,9,7
寇攘,nag,78,6,7,4,42,10,6,3
爱护,pos,78,0,6,5,8,5,21,33
去死,nag,77,6,13,11,22,2,14,9
消瘦,nag,77,1,6,4,7,2,19,38
虫豸,nag,77,7,12,10,32,3,4,9
难受,nag,77,7,11,9,5,0,7,38
帮忙,pos,76,0,0,0,0,0,0,76
生厌,nag,76,0,13,36,8,0,6,13
蠹害,nag,76,0,10,10,43,6,4,3
误伤,nag,76,0,8,7,22,2,24,13
追荐,pos,76,0,1,0,16,5,47,7
践踏,nag,76,0,3,6,9,2,36,20
仁善,pos,75,14,12,9,27,4,3,6
偷窃,nag,75,4,14,17,23,1,6,10
尊老,pos,75,9,11,12,17,5,9,12
惨怛,nag,74,20,11,5,21,7,4,6
救难,pos,74,3,3,4,20,2,27,15
酷刑,nag,74,10,12,2,13,4,12,21
爱心,pos,74,6,16,16,16,2,12,6
凄恻,nag,73,5,15,7,27,3,7,9
死于非命,nag,73,0,0,0,3,1,62,7
仁民爱物,pos,72,0,0,0,44,7,6,15
刑具,nag,72,0,2,4,5,3,27,31
苦处,nag,72,1,0,13,7,0,19,32
解愁,pos,72,4,13,8,21,3,8,15
调养,pos,72,0,2,1,9,3,35,22
争战,nag,71,1,5,8,24,5,18,10
康复,pos,71,0,5,5,50,6,0,5
理解,pos,71,3,7,6,17,3,2,33
瘟疫,nag,71,0,5,0,3,0,44,19
闵凶,nag,71,2,24,18,23,0,3,1
刺死,nag,69,7,0,1,10,1,42,8
疫病,nag,69,7,12,31,10,0,5,4
益友,pos,69,5,9,10,30,1,8,6
血腥,nag,69,3,8,16,10,5,16,11
反哺,pos,68,4,21,12,16,1,9,5
拜寿,pos,68,1,2,7,12,0,14,32
援助,pos,68,4,8,5,42,5,0,4
妨害,nag,67,10,14,6,30,1,3,3
斗殴,nag,67,0,0,5,18,10,27,7
庇护,pos,66,0,0,1,44,5,6,10
宽慰,pos,65,2,8,4,12,2,9,28
蹂躏,nag,65,2,1,2,21,12,2,25
慈善,pos,64,0,14,26,7,0,10,7
死敌,nag,64,18,4,2,22,9,2,7
行好,pos,64,4,6,8,18,2,15,11
吊民伐罪,pos,63,0,15,2,21,2,23,0
搭救,pos,63,0,0,0,0,1,37,25
行刺,nag,63,0,1,6,11,4,34,7
凌虐,nag,62,1,2,2,20,3,10,24
康健,pos,62,0,0,1,11,2,26,22
欺侮,nag,62,6,3,7,14,0,25,7
苦因,nag,62,0,32,20,6,0,3,1
切痛,nag,61,8,20,2,14,4,8,5
虐杀,nag,61,7,5,7,33,2,3,4
狠心,nag,61,0,0,0,1,0,24,36
捉拿,nag,60,0,0,0,1,0,47,12
凶戾,nag,59,0,23,7,28,0,0,1
劝慰,pos,59,0,0,1,0,0,16,42
宽弘,pos,59,5,14,13,19,1,6,1
笃爱,pos,59,2,15,14,24,2,1,1
羞辱,nag,59,12,2,2,7,0,20,16
降祉,pos,59,3,20,10,23,2,1,0
好斗,nag,59,2,4,12,15,3,17,6
拳打,nag,58,0,2,4,4,0,37,11
流寇,nag,58,0,2,1,0,0,7,48
血泪,nag,58,0,4,9,18,3,8,16
酷毒,nag,58,1,5,10,29,5,1,7
冤酷,nag,58,1,13,17,17,9,1,0
唾骂,nag,57,0,0,2,14,3,24,14
慈祥,pos,57,1,0,1,14,7,17,17
凶手,nag,56,0,4,3,2,0,2,45
强横,nag,56,0,3,2,23,4,8,16
摧毁,nag,56,0,2,8,34,5,6,1
断食,nag,55,0,16,23,10,3,3,0
玉石俱焚,nag,55,1,3,5,13,3,22,8
苦水,nag,55,3,10,6,13,5,11,7
贬斥,nag,55,0,3,2,32,5,2,11
乞怜,nag,54,0,0,1,11,7,19,16
关怀,pos,54,6,11,12,13,1,3,8
拦阻,pos,54,0,0,0,1,1,29,23
混乱,nag,54,0,4,14,12,4,10,10
和善,pos,53,4,11,6,25,2,3,2
杖刑,nag,53,0,2,10,19,15,2,5
刺痛,nag,52,3,2,0,0,0,47,0
溺爱,nag,52,0,2,1,3,3,11,32
动情,pos,51,1,3,0,12,3,23,9
威胁,nag,51,4,5,4,27,3,3,5
孕育,pos,51,5,19,11,11,1,3,1
染病,nag,51,0,1,0,7,0,30,13
赡养,pos,50,1,6,1,31,6,2,3
守候,pos,49,3,0,0,7,1,13,25
拘守,pos,49,6,7,5,16,1,0,14
宽赦,pos,48,10,8,1,20,1,2,6
赌斗,nag,48,0,0,0,0,0,48,0
绝情,nag,48,0,4,7,4,0,4,29
夭亡,nag,48,4,3,1,7,1,18,14
弄坏,nag,47,0,0,0,3,0,9,35
隐痛,nag,47,11,12,3,7,1,5,8
凶狠,nag,46,0,2,6,14,6,13,5
殉难,nag,46,0,3,2,3,0,1,37
